"ISO","UN code","Name",1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"PER",604,"PERU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.420000,25.430000,10.900000,14.540000,10.900000,14.530000,21.820000,29.070000,36.340000,39.960000,50.860000,58.180000,61.780000,83.590000,94.490000,101.800000,123.600000,130.800000,127.200000,127.200000,138.200000,141.700000,163.400000,178.100000,181.600000,221.700000,239.700000,268.900000,272.600000,268.900000,298,287.100000,297.900000,294.400000,345.300000,374.200000,403.400000,501.700000,526.800000,537.900000,548.800000,563.200000,559.800000,714.100000,798.900000,1157,931.500000,928.800000,955,934.400000,978.500000,1157,1044,1478,1239,937.200000,927.500000,834,1044,1222,1184,987.200000,1025,1027,973,1161,1471,1751,1771,1974,1987,1734,1778,1806,1827,1845,2132,2376,2612,2730,2939,3330,3338,3300,3731,4257,4590,4476,4340,4291,4320,4546,3930,5527,5804,5804,5804
"PHL",608,"PHILIPPINES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.710000,38.360000,50.880000,47.250000,55.820000,47.250000,47.250000,54.510000,65.420000,72.690000,83.590000,0,0,90.860000,,,,14.540000,29.070000,65.420000,58.150000,98.130000,145.400000,152.600000,152.600000,145.400000,152.600000,196.100000,214.500000,250.800000,316.200000,359.800000,392.500000,505.400000,476.100000,468.800000,592.400000,756.100000,795.900000,1043,1268,1457,1210,1541,1436,2006,1730,2108,2201,2032,2077,1871,2098,1895,1995,1986,1637,1365,1552,1438,1751,1531,2654,2864,2741,3249,3876,4242,4957,5811,5061,4892,4623,3279,4975,4752,4752,5398,4247,4725,4786,5344,5701,5684,6575,7018,7441,8400,8033,9081,9675,9675,8033,9430,10020,10020,10020
"BOL",68,"PLURINATIONAL STATE OF BOLIVIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.840000,3.634000,3.634000,3.894000,10.900000,0,10.900000,10.900000,11.210000,10.900000,14.540000,14.540000,14.880000,18.170000,18.500000,21.530000,18.040000,18.170000,18.170000,18.170000,14.540000,18.170000,14.590000,10.860000,14.480000,14.540000,18.170000,21.810000,25.440000,28.990000,32.630000,29.070000,32.710000,29.070000,36.400000,39.920000,58.150000,61.710000,72.690000,83.590000,101.800000,130.700000,108.600000,130,126,122.100000,143,181.900000,156.300000,159.500000,137.900000,183.100000,140.400000,189,216.300000,239.900000,264,275.900000,304.300000,335.100000,361.300000,414.100000,416.700000,483.100000,536,550.200000,489.400000,445.800000,455.600000,509.900000,568.200000,636.900000,727.800000,766.200000,865.400000,1006,1043,1145,1099,1208,1329,1381,1434,1438,1496,1553,1277,1436,1548,1583,1616
"POL",616,"POLAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.500000,497.900000,410.700000,268.900000,174.400000,203.500000,356.200000,417.900000,519.700000,636,850.500000,0,0,0,0,0,0,149,690.500000,752.300000,901.300000,1159,1243,1330,1319,1628,1683,1886,1995,2221,2500,2628,3260,3638,3729,3794,4328,4732,4964,5502,5735,5847,6018,6409,6792,7486,7998,8746,9277,9888,9979,8737,8323,6360,7129,7102,7249,6447,6724,6777,7082,7329,5453,5414,5538,5147,6643,6666,6219,6739,6334,6178,6114,4957,4670,4566,5070,5057,5984,7050,6693,5757,6221,7379,6384,5874,6456,6342,6530,6996,7655,7692,7691,7366,7663,6602,6682
"PRT",620,"PORTUGAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.340000,43.610000,47.290000,47.250000,58.150000,79.950000,90.940000,105.400000,119.900000,127.100000,130.800000,145.400000,134.500000,134.500000,119.900000,123.400000,120.100000,130.800000,159.900000,210.800000,247.100000,258,283.500000,316.400000,359.800000,381.600000,385.200000,385,505.200000,483.400000,505.200000,508.800000,592.400000,614.200000,694.100000,708.700000,802.900000,828.600000,850.400000,901.300000,919.500000,1007,1152,1207,1358,1603,1636,1655,1771,2036,2411,2406,2675,2635,2740,2770,2512,2420,2437,2604,2607,2629,3176,3271,3136,3195,3292,3462,3388,3561,3537,3827,3809,3627,3910,3616,4004,4088,4000,4166,4012,3223,3376,2813,2550,2814,3096,2921,2297,2531,2251,2225,2310,2106,2229,2229,2229
"QAT",634,"QATAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.440000,127.200000,127.200000,50.880000,50.880000,61.780000,79.950000,83.460000,83.260000,101.200000,115.400000,100.800000,125.700000,111.100000,182.500000,232,153.200000,149.400000,145.500000,145.300000,145,128.100000,252,259.200000,258.300000,221.800000,223.800000,324,323.700000,459.500000,475.900000,559.700000,567,605.500000,625.100000,617.600000,653.700000,676.200000,1016,1594,1704,1566,2063,2253,2148,2456,2779,2706,2423,2262,1818,1616,1818,1939,1939,1939
"CMR",120,"REPUBLIC OF CAMEROON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3.634000,7.269000,3.583000,3.587000,3.634000,0,0,0,0,0,0,0,0,0,0,14.540000,69.050000,83.590000,94.110000,105.400000,116.300000,147.300000,174.100000,168.500000,232.500000,236.600000,237.200000,241,274.400000,0,0,0,0,244.500000,256.900000,256.200000,213.600000,253.800000,253.400000,195.400000,224.900000,124.100000,251.800000,300.100000,344.200000,359.800000,394.600000,375.800000,379.100000,410.800000,396.300000,392.600000,445.300000,384.600000,423.600000,385.600000,438.300000,487.500000,544.900000,503.700000,658.700000,906.700000,992,1097,1077,1333,1744,1821,1821,1821
"KOR",410,"REPUBLIC OF KOREA",,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738000,12.050000,14.740000,17.220000,0,31.190000,0,34.050000,30.800000,36.350000,26.020000,3.634000,3.662000,7.298000,7.269000,10.900000,7.256000,3.634000,18.170000,21.820000,29.070000,29.070000,21.810000,47.250000,145.400000,178.100000,214.500000,258,388.900000,385.200000,614.100000,795.900000,930.400000,1207,1766,2388,2879,3391,3191,4015,4333,4953,5791,6909,7347,7950,7545,7531,8607,10220,9776,9761,11160,12210,13760,14430,15870,18960,21130,24700,26840,28100,28310,29320,22880,23720,24760,25670,27110,27920,26120,23330,23140,26280,26080,24550,24300,24720,24850,25050,25410,25780,26670,26350,24700,24930,22870,23700,23410,22920,23840
"MDA",498,"REPUBLIC OF MOLDOVA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.643000,8.071000,9.962000,10.650000,11.540000,9.193000,12.110000,15.530000,20.480000,19.050000,19.880000,19.900000,20.800000,21.340000,,,,7.300000,14.080000,20.350000,28.610000,35.410000,47.480000,57.180000,66.370000,76.610000,92.920000,112.100000,126.300000,149.500000,175.400000,207.900000,248.200000,282.100000,323.300000,349.800000,378.300000,428.500000,481,517.600000,542.600000,565.200000,608.400000,645.600000,676,714.600000,756.500000,807.100000,826.700000,850.500000,854.700000,832.800000,851,869.900000,850.100000,885,902.700000,910.500000,945,964.600000,982.900000,992.900000,971.700000,900.800000,474.300000,405.700000,328.400000,248.500000,193.100000,270.100000,215.100000,210.800000,172.800000,173.900000,219.200000,245.600000,282.600000,365.100000,457.100000,702.700000,789.900000,340.600000,349.800000,427.300000,442.200000,476.900000,464.600000,443.200000,433.900000,537.900000,594.300000,640.600000,595.300000,599.100000,578.400000,578.400000,578.400000
"SSD",728,"REPUBLIC OF SOUTH SUDAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDN",729,"REPUBLIC OF SUDAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,32.900000,32.920000,29.300000,43.780000,51.220000,58.370000,40.290000,51.260000,58.570000,44,40.360000,51.280000,66.010000,73.330000,84.360000,77.060000,95.370000,80.730000,102.700000,150.300000,106.300000,65.290000,71.700000,92.060000,87.500000,86.480000,68.380000,84.410000,90.030000,79.040000,84.560000,64.260000,53.910000,59.490000,61.760000,70.090000,69.980000,103.200000,102.900000,66.610000,159.800000,156.600000,114.500000,81.240000,93.120000,60.040000,77.730000,83.400000,109.700000,124.100000,132.400000,78.750000,126.500000,97.160000,242.900000,746.600000,1149,1341,1377,1348,1436,1556,1556,1556,1556,,,,,
"ROU",642,"ROMANIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.600000,156.300000,196.300000,98.140000,105.400000,109,156.300000,189,185.300000,225.300000,221.700000,261.700000,196.300000,305.200000,181.700000,225.300000,159.900000,123.600000,156.200000,207.200000,221.700000,276.200000,319.800000,563.400000,741.400000,937.800000,792.300000,955.900000,1036,1163,1272,1410,1508,1635,1723,2159,2348,2671,2907,3129,3474,3714,4016,4180,4485,4755,5363,5478,6174,6493,6820,7181,7129,6677,6734,6222,6190,5358,6170,6152,6164,5609,4445,3201,2906,2833,2771,3146,3200,3005,2916,2645,2656,2768,2642,2650,2992,3175,3656,4054,4143,3093,2778,3089,3150,2695,2944,3337,3181,3310,3505,3828,3905,3962,3723,3721,3721
"RUS",643,"RUSSIAN FEDERATION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.700000,727.600000,951.400000,1018,1066,833.100000,1085,1376,1801,1680,1755,1755,1785,1783,,,,551.700000,1039,1468,2017,2441,3203,3776,4292,4854,5769,6824,7538,8754,10080,11730,13750,15350,17290,18380,19540,21770,24030,25440,26240,26900,28510,29730,30600,31800,33100,34730,35140,35730,35480,34180,34530,34800,33540,34440,34660,34500,35350,35640,35870,35790,34610,32840,26720,21990,16480,16650,12720,12270,11920,13170,15110,15860,17120,18670,20920,22260,24540,27640,23630,19750,22720,25130,26330,27280,26450,23170,20430,20510,20090,20310,20580,22160,22600,23350,24230
"RWA",646,"RWANDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.040000,25.460000,28.570000,25.560000,25.350000,25.150000,24.950000,4.123000,4.089000,17.030000,24.530000,23.520000,26.090000,27.820000,35.350000,38.890000,40.110000,39.440000,37.900000,38.100000,36.840000,36.840000,30.880000,31.380000,31.470000,29.630000,31.390000,38.620000,65.440000,106.700000,129.100000,132.800000,149.400000,162.700000,222.500000,312.100000,312.100000,312.100000
"SHN",654,"SAINT HELENA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LCA",662,"SAINT LUCIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SXM",534,"SAINT MARTIN (DUTCH PORTION)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WSM",882,"SAMOA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STP",678,"SAO TOME & PRINCIPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAU",682,"SAUDI ARABIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.340000,43.610000,50.930000,90.860000,98.070000,127.200000,123.600000,123.600000,159.900000,250.700000,290.700000,334.300000,348.600000,475.200000,474.700000,521.400000,553.400000,542.100000,621,883.700000,1077,1426,2316,3496,3966,3486,4006,4542,4180,5319,5553,5819,5509,7417,7398,7246,7612,7925,7417,7596,7842,8696,9887,11160,11550,11720,11530,12390,14180,18370,20180,20990,22330,25370,28220,29850,29670,28880,24000,25130,24600,25590,28690,30000,29890,26710
"SEN",686,"SENEGAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.690000,83.590000,83.590000,90.860000,90.860000,94.490000,101.800000,90.860000,94.490000,83.590000,98.130000,101.800000,119.900000,119.900000,167.200000,145.400000,163.500000,178.100000,186.800000,159.800000,172,180.400000,181.700000,172.800000,164,178.500000,169.800000,177.300000,156.200000,160.200000,164.300000,159.100000,192.900000,206.200000,246,241.100000,279.500000,282.700000,329.900000,346.900000,405.500000,404.900000,542.200000,619.700000,663,676.700000,951.300000,1040,1132,1221,1186,1279,1568,1789,1793,2021,1898,1788,1995,2014,2097,2625,2727,2906,3100,3100,3100
"SRB",688,"SERBIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.100000,0,0,144.700000,108.800000,106.400000,109.600000,128.500000,105.300000,100.800000,113.100000,104.900000,0,,,162.800000,0,20.980000,93.280000,196.800000,189.500000,205,204,194.400000,217.300000,217,234.100000,262.200000,259.400000,333.900000,333,376.200000,409,398,431,490.200000,526.400000,551.300000,588.100000,630.400000,737.400000,790,882.400000,971.700000,1111,1330,1361,1415,1533,1617,1801,1888,1913,1799,1817,1738,1639,1567,1587,1535,1515,1438,1340,1191,1006,537.700000,796.600000,838,1089,993.600000,1113,778,1046,1194,1184,1025,1107,1124,1267,1322,1404,1098,1052,1035,904.400000,786.300000,793.100000,817.300000,889.600000,942.400000,1034,1063,1168,1289,1297,1297,1297
"SYC",690,"SEYCHELLES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLE",694,"SIERRA LEONE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGP",702,"SINGAPORE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SVK",703,"SLOVAKIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.100000,221.300000,199.500000,157.600000,165.700000,176.500000,194.200000,251.100000,0,51.880000,39.610000,55.970000,60.070000,65.540000,0,0,170.100000,259.500000,304.100000,320.300000,341.900000,379.200000,402.400000,422,464,523.800000,569,653.800000,726.700000,822.900000,883.500000,933.600000,998,906.400000,956.900000,992.700000,1060,1102,1104,1134,1242,1319,1319,1355,1431,1471,1497,1507,1574,1563,1586,1614,1559,1586,1575,1528,1524,1525,1612,1577,1464,1038,1307,1029,1115,1155,1100,1215,1822,1827,1190,1209,1165,921.600000,1217,1256,1389,1485,1604,1213,859.900000,1262,1096,1135,1267,1309,1341,1367,1347,1404,1443,1453,1490,1294,1294
"SVN",705,"SLOVENIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.380000,0,0,81.200000,59.500000,58.160000,60.480000,71.330000,57.400000,56.140000,67.900000,63.230000,0,,,45.960000,0,12.650000,56.070000,116.700000,113,121.700000,107,101.700000,117.500000,109.800000,120.500000,137.100000,136.100000,172.500000,170.100000,190.900000,204.100000,199.800000,212.800000,239.100000,253.100000,250.400000,253.600000,245.700000,271.400000,280.700000,309.500000,349.200000,402.100000,405.100000,420.200000,445.400000,467,478.400000,497.300000,505.900000,512.900000,579.500000,553.600000,548.100000,534.900000,511.800000,502.200000,470.200000,517.800000,473.400000,470.500000,416.700000,384.900000,288.700000,382.700000,406.100000,436.100000,441.500000,460.100000,464.500000,490.700000,505,443.500000,451.400000,473.200000,486.700000,511.600000,542.900000,593,421.500000,358.300000,305.800000,315.800000,391.100000,418.300000,367.200000,343.700000,410.200000,450.100000,477.600000,474.900000,468.900000,490.300000,490.300000,490.300000
"SLB",90,"SOLOMON ISLANDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOM",706,"SOMALIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.700000,21.420000,16.420000,4.099000,10.230000,10.220000,10.200000,10.190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZAF",710,"SOUTH AFRICA",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.100000,0,0,141.700000,152.600000,214.400000,261.700000,374.300000,414.300000,432.500000,468.800000,410.700000,432.500000,468.800000,454.300000,552.400000,519.700000,581.500000,617.800000,646.900000,672.400000,912.300000,966.800000,999.400000,1050,1068,1156,1225,1250,1345,1308,1337,1283,1316,1425,1708,1919,1970,1981,2181,2522,2842,2890,3013,3379,3592,3527,3462,3223,3342,3374,3518,3952,3904,3846,3981,3419,3258,3265,4108,3883,3773,3584,3387,3541,3801,4357,4318,4324,3952,3777,3672,3636,4205,4458,4335,5068,5333,5491,5343,5571,5045,4638,4633,4893,4911,5419,5691,5481,5466,5453,5071,5869,5634,5634,5634
"ESP",724,"SPAIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.200000,901.300000,908.400000,806.800000,705.100000,694.100000,672.300000,668.700000,297.900000,189,294.400000,588.800000,770.500000,810.400000,814.100000,839.500000,912.100000,952.200000,1061,1079,1152,1112,1247,1356,1465,1610,1883,2141,2337,2457,2631,2831,2835,3275,3605,3831,4201,4790,5967,6658,7392,8064,8253,8433,9562,10860,10740,11560,12020,13270,14250,13080,13040,13300,13600,14000,11550,10920,10780,10250,11250,12040,12280,11700,10440,9914,11500,12360,12110,12750,13810,14430,14730,15010,15530,16040,16290,16790,16740,16820,14390,11400,11200,9523,8754,7642,8897,9216,9414,9449,9667,9064,8192,8472,7715,7916,7848
"LKA",144,"SRI LANKA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32.710000,29.020000,32.710000,39.980000,36.260000,43.610000,25.480000,39.900000,47.330000,43.610000,39.980000,43.610000,36.340000,36.340000,43.610000,39.980000,94.490000,109,138.100000,159.900000,189,189,206.900000,232.300000,192.600000,208.300000,170.100000,273.500000,280.600000,266.900000,294.200000,293.600000,227.300000,221.100000,259.900000,256.400000,253,166.400000,164.100000,163,162.800000,332.100000,274.500000,375.200000,362.200000,375.600000,390.100000,353,393.700000,406.200000,444.600000,406.700000,463,554.500000,591.500000,624.700000,654.300000,687.500000,725.200000,663,750.400000,779.200000,737.500000,719.300000,872.700000,1028,1076,1084,1296,1502,1678,2256,2256,2256
"KNA",659,"ST. KITTS-NEVIS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPM",666,"ST. PIERRE & MIQUELON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VCT",670,"ST. VINCENT & THE GRENADINES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUR",740,"SURINAME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.440000,29.070000,29.070000,21.810000,14.540000,25.360000,21.670000,28.800000,28.720000,32.150000,35.730000,35.560000,35.450000,24.730000,24.650000,24.580000,24.500000,24.420000,24.340000,23.570000,23.500000,23.420000,23.350000,27.930000,27.840000,27.750000,27.660000,27.570000,27.480000,27.390000,29.490000,29.310000,29.120000,28.940000,28.750000,28.920000,28.640000,28.330000,21.500000,19.440000,31.890000,46.180000,51.680000,27.870000,27.870000,7.962000,11.940000,11.940000,19.910000,19.910000,19.910000,19.910000,19.910000,19.910000
"SWZ",748,"SWAZILAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SWE",752,"SWEDEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.700000,109.700000,128.400000,141,169.200000,194.400000,138.700000,152.500000,173,139.900000,113.200000,117.500000,140,120.800000,182.500000,195.600000,202.700000,222.300000,234.800000,247.300000,233.200000,284,304.600000,257.900000,241,200.700000,287.100000,367.100000,392.500000,432.500000,490.600000,585.100000,345.300000,319.700000,407,457.800000,523.300000,600.100000,723.200000,766.800000,734.100000,839.500000,963,1007,1047,1163,1217,1261,1232,1210,1239,1396,1388,1504,1519,1632,1792,1864,1857,1926,1933,1955,2013,1955,1922,2094,1648,1556,1433,1311,1180,1201,1233,1168,1163,1136,1212,1080,1044,1148,1150,1246,1272,1137,1089,1092,1109,1296,1225,1105,1133,1139,1288,1332,1280,1206,1284,1315,1442,1339,1396,1263,1324,1361,1479,1402,1399,1537,1554,1484,1607,1357,1272,1259,1304,1304,1304
