Annual Net emissions/removals in kt
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Last Inventory Year (2018)
Australia,1.B.1.a.i  Underground Mines,1121.81872118245,1121.81872118245,1106.07300507594,1233.28679196948,1128.6114546648,1064.8607670045,1051.38404868094,1155.8347576744,1258.65057797621,1240.34752760549,1045.16232232564,1066.12574537094,1127.90638767893,1135.78194858009,985.828826224434,898.806176828645,1119.66767323959,1025.94798170487,1092.8956165993,956.20191397237,1026.9842446929,936.050767390122,1249.26784148015,1253.11371852421,1176.98537297715,1049.28173895896,1164.788,1253.641,1173.803,1414.327
Australia,1.B.1.a.i.1  Mining Activities,1121.81872118245,1121.81872118245,1106.07300507594,1233.28679196948,1128.6114546648,1064.8607670045,1051.38404868094,1155.8347576744,1258.65057797621,1240.34752760549,1045.16232232564,1066.12574537094,1127.90638767893,1135.78194858009,985.828826224434,898.806176828645,1119.66767323959,1025.94798170487,1092.8956165993,956.20191397237,1026.9842446929,936.050767390122,1249.26784148015,1253.11371852421,1176.98537297715,1049.28173895896,1164.788,1253.641,1173.803,1414.327
Australia,1.B.1.a.i.2  Post-Mining Activities,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Australia,1.B.1.a.i.3  Abandoned Underground Mines,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.1.a.ii  Surface Mines,61.7776679006595,61.7776679006595,65.3062887088,66.9514915231373,64.7946340990664,52.4757971388012,57.5463675668999,62.2693621635837,66.7914561124882,70.3565692594284,72.370037037266,73.8758765664304,81.1594649366097,95.9737566111658,96.3144829841625,105.473918152898,118.121445427897,121.966873662903,126.323020876675,123.476618051983,100.125513669344,110.842660088074,129.921917045201,138.703765321557,131.669312694393,139.225,133.953054015888,120.658320706386,161.493459196489,145.977758416042
Australia,1.B.1.a.ii.1  Mining Activities,61.7776679006595,61.7776679006595,65.3062887088,66.9514915231373,64.7946340990664,52.4757971388012,57.5463675668999,62.2693621635837,66.7914561124882,70.3565692594284,72.370037037266,73.8758765664304,81.1594649366097,95.9737566111658,96.3144829841625,105.473918152898,118.121445427897,121.966873662903,126.323020876675,123.476618051983,100.125513669344,110.842660088074,129.921917045201,138.703765321557,131.669312694393,139.225,133.953054015888,120.658320706386,161.493459196489,145.977758416042
Australia,1.B.1.a.ii.2  Post-Mining Activities,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Australia,1.B.1.b  Solid Fuel Transformation,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,1.B.1.c  Other,0.28419328331884,0.28419328331884,0.38901128744416,0.75331260861758,1.86724363231544,2.09926257350357,2.59638320287314,4.54498324552617,7.64165787890881,10.0676655641051,10.3211212682016,10.50851632363,9.06290991526268,7.81301982085959,16.9515087339429,53.77808294725,60.1893781807686,67.0753586867289,67.9400883388532,82.6850442202325,181.302753817491,245.210631022104,166.77249803886,188.398882411917,579.043429951721,729.593313789509,610.989377054028,689.568930286455,808.321967421916,805.32464355001
Australia,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,6229.288601434055,6229.288601434055,5975.457510016555,6164.518012831359,6096.9077959809865,5937.943380406739,6192.2242401047315,5820.756719504629,5701.839064962261,5947.740152226618,6361.250667401862,7126.962144748196,7277.581924310149,7131.775030159878,6404.00966458876,6109.423975866598,5951.203736203736,6150.928452851044,6546.644344140639,6650.505476284992,7054.254962874686,7295.1360718788865,6686.772732026383,7060.974001133274,7295.236582815009,7751.469078866978,9208.88564807152,10682.21224775423,13040.732676770489,14901.852087501418
Australia,1.B.2.a  Oil,393.8974928569436,393.8974928569436,402.08005523101025,407.4162877368015,423.18241559906954,430.03166074936365,442.5094665125863,459.30275540148415,466.0925760383985,472.7928196921494,474.91275171054707,474.8840395236096,483.61379421318793,476.74708878590104,461.77929723284717,432.23720087519155,435.94420518141516,398.1211744035355,425.2887111243866,415.0045244830259,291.858230005,261.19332863,251.026417343,229.60731854550002,215.24505942370402,200.049904898148,171.22726698,155.0503523760797,199.13965629629598,134.984631596859
Australia,1.B.2.a.i  Exploration,2.0243701902766,2.0243701902766,0.28502056434325,0.36348773680149,0.63899515462556,0.90189986047466,0.88544606814229,0.37899095704018,0.24326048284348,0.30062858103835,1.20505571054708,2.0243701902766,4.47872754652093,5.30079723034607,2.06404123284718,0.37628821070353,0.52166959535816,0.5097379590915,0.39908356883066,0.41370966821189,NO,2.0082592,3.49248,1.205664,5.9005984,NO,NO,11.8723634871907,58.36576,6.416
Australia,1.B.2.a.ii  Production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.2.a.iii  Transport,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.2.a.iv  Refining / Storage,391.873122666667,391.873122666667,401.795034666667,407.0528,422.543420444444,429.129760888889,441.624020444444,458.923764444444,465.849315555555,472.492191111111,473.707696,472.859669333333,479.135066666667,471.446291555555,459.715256,431.860912664488,435.422535586057,397.611436444444,424.889627555556,414.590814814814,291.858230005,259.18506943,247.533937343,228.4016545455,209.344461023704,200.049904898148,171.22726698,143.177988888889,140.773896296296,128.568631596859
Australia,1.B.2.a.v  Distribution of Oil Products,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.a.vi  Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,1.B.2.b  Natural Gas,88.4328175801006,88.4328175801006,27.95036728839419,36.90890739306711,40.57897839928722,48.17110142509549,48.49703053255539,30.97737283997464,26.30849079698155,25.7387114238939,55.0401612034653,85.76070379901633,180.18921359591099,204.12501546531723,87.0310095465064,28.66098493963667,38.71594748185068,34.0383849305108,28.40729515283239,30.28367319614637,51.73166656372562,94.38360997476646,115.35958629437259,131.83741858891386,84.2347526769193,128.5880632459732,66.86766766184007,91.33769485296175,70.98493073560235,124.70367353777057
Australia,1.B.2.b.i  Exploration,73.8594404254804,73.8594404254804,10.6301243938702,17.3507330106107,23.3191398694644,32.908762014354,32.3091577338193,13.8339192679849,8.89168503923607,11.2123062236384,43.9694961847252,73.8542549827445,169.442184789536,193.376302749446,75.3033936063985,13.7423325014266,24.9025264066002,18.6109860691073,14.571677209409,15.1129228302865,35.6287860818461,76.9728069516194,97.019934121767,114.530233503328,66.771667275013,111.402908184977,49.5815284394407,72.2221995942543,49.5707291152679,96.6161541428089
Australia,1.B.2.b.ii  Production,4.48037831218332,4.48037831218332,7.39533624813046,9.01934311330444,7.41103546644302,5.92551213239044,5.1386201490489,8.11138895446714,8.26661314354815,5.63505602282385,4.33411778944004,3.59522170751862,2.69064083973686,2.612956535133,4.00990486446405,6.70324196285682,5.36442428928144,6.80987462691139,5.17663294285257,5.32578554998769,6.48840858230391,7.30366622092798,8.68053016923684,6.96671902590532,7.33357562583707,7.09830703997033,7.15003958558529,7.51640121509582,9.17231200808506,11.0491892305612
Australia,1.B.2.b.iii  Processing,1.36112306011445,1.36112306011445,1.32472512799413,1.38332389314281,1.43667880826082,1.89551410652848,2.0035410006147,2.03168395146613,2.03168395146613,2.09019810377352,2.09019810377352,2.32184102016987,2.3699241680938,2.42601633856826,2.3989072468778,2.40515924139134,2.63890605736897,2.73752656297666,2.96981778158798,3.01313466098525,3.07246271993948,3.29111257123373,3.35359024498378,3.4746100259008,3.60525872346631,3.81670511229869,3.68802636716029,4.07200694275044,4.83997427947025,9.81913825640646
Australia,1.B.2.b.iv  Transmission and Storage,0.20734,0.20734,0.198,0.20808,0.21614,0.22762,0.2412,0.26564,0.28186,0.28232,0.34754,0.38086,0.39152,0.40218,0.41314,0.42632,0.443366,0.48602,0.51648,0.53892,0.54574,0.57204,0.56452,0.567202,0.55682,0.56066,0.5936582,0.5954882,0.6088442,0.6184342
Australia,1.B.2.b.v  Distribution,8.23988648365601,8.23988648365601,8.10581551040434,8.63389024683428,7.86629829449341,6.86329500148796,8.43720724589219,6.35916128636009,6.44688576011689,6.10745887216211,3.86915643943499,5.16647688411363,4.85485309446803,4.85535523315287,4.44038873402332,4.90228019278836,4.87543779396977,4.90157544249311,4.66747164029251,5.77873999136123,5.47122068552098,5.713691043002,5.20354909947919,5.76250605814573,5.42866722834207,5.15843391822925,5.30249590851133,6.37394206747363,6.23100565757259,6.03249855979475
Australia,1.B.2.b.vi  Other,0.28464929866642,0.28464929866642,0.29636600799506,0.31353712917488,0.32968596062557,0.35039817033461,0.3673044031803,0.37557937969638,0.38976290261431,0.41137220149602,0.42965268609155,0.44204920446972,0.4400907040763,0.45220460901709,0.46527509474272,0.48165104117355,0.4912869346303,0.49240222902234,0.50521557869033,0.5141701635257,0.52504849411515,0.53029318798335,0.53746265890579,0.53614797563399,0.53876382426085,0.55104899049793,0.55191916114246,0.55765683338755,0.56206547520655,0.56825914819926
Australia,1.B.2.c  Venting and Flaring,5746.95829099701,5746.95829099701,5545.427087497151,5720.192817701491,5633.14640198263,5459.74061823228,5701.21774305959,5330.47659126317,5209.43799812688,5449.208621110575,5831.2977544878495,6566.31740142557,6613.77891650105,6450.90292590866,5855.199357809406,5648.52579005177,5476.5435835404705,5718.768893516998,6092.94833786342,6205.21727860582,6710.66506630596,6939.55913327412,6320.38672838901,6699.52926399886,6995.756770714385,7422.8311107228565,8970.79071342968,10435.824200525189,12770.608089738591,14642.16378236679
Australia,1.B.2.c.i  Venting,2103.60206526542,2103.60206526542,2138.42636634417,2260.24533805627,2393.15787985142,2511.86972534519,2607.51697942104,2664.08075106433,2911.73415333957,3176.90507776058,3469.80367246941,3802.57038287881,3802.25762136265,3943.12615509448,3691.42378003529,3463.55485981088,3433.50321308936,3603.82942407259,3710.10822270296,3786.92742270462,4053.59268583107,4045.85123187412,4042.22644910901,3666.03900412586,3968.69081649663,4428.111005174,4433.34884102968,4766.59815014491,5376.32460340002,7700.88935379536
Australia,1.B.2.c.i.1  Oil,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE
Australia,1.B.2.c.i.2  Gas,2103.60206526542,2103.60206526542,2138.42636634417,2260.24533805627,2393.15787985142,2511.86972534519,2607.51697942104,2664.08075106433,2911.73415333957,3176.90507776058,3469.80367246941,3802.57038287881,3802.25762136265,3943.12615509448,3691.42378003529,3463.55485981088,3433.50321308936,3603.82942407259,3710.10822270296,3786.92742270462,4053.59268583107,4045.85123187412,4042.22644910901,3666.03900412586,3968.69081649663,4428.111005174,4433.34884102968,4766.59815014491,5376.32460340002,7700.88935379536
Australia,1.B.2.c.i.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.c.ii  Flaring,3643.35622573159,3643.35622573159,3407.00072115298,3459.94747964522,3239.9885221312097,2947.87089288709,3093.70076363855,2666.39584019884,2297.70384478731,2272.303543349995,2361.4940820184397,2763.74701854676,2811.5212951384,2507.77677081418,2163.775577774116,2184.97093024089,2043.04037045111,2114.939469444408,2382.8401151604603,2418.2898559012,2657.07238047489,2893.7079014,2278.16027928,3033.490259873,3027.065954217755,2994.7201055488567,4537.4418724,5669.22605038028,7394.283486338571,6941.274428571429
Australia,1.B.2.c.ii.1  Oil,1217.39754621607,1217.39754621607,1212.09285867598,1187.59060093907,1164.62614180489,1097.98820235302,1172.61080222991,1147.5053173611,1177.74868988156,1288.26514946481,1058.2104784956,1420.4133093932,1468.18758598484,1414.87723442335,1328.55547285647,1165.03622143228,1035.96365870936,922.371601920648,1048.88116697234,1048.88116697234,1008.16795496,1472.00140508,974.54644074,657.775118,542.276205623075,835.319107142857,1261.8676417,1015.3439114,850.855680628571,493.577428571429
Australia,1.B.2.c.ii.2  Gas,2425.95867951552,2425.95867951552,2194.907862477,2272.35687870615,2075.36238032632,1849.88269053407,1921.08996140864,1518.89052283774,1119.95515490575,984.038393885185,1303.28360352284,1343.33370915356,1343.33370915356,1092.89953639083,835.220104917646,1019.93470880861,1007.07671174175,1192.56786752376,1333.95894818812,1369.40868892886,1648.90442551489,1421.70649632,1303.61383854,2375.715141873,2484.78974859468,2159.400998406,3275.5742307,4653.88213898028,6543.42780571,6447.697
Australia,1.B.2.c.ii.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.B.2.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C  CO₂ Transport and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.1  Transport of CO₂,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.1.a  Pipelines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.1.b  Ships,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.1.c  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.2  Injection and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.2.a  Injection,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.2.b  Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,1.C.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,Total Amount Captured for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,Total Amount of Imports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,Total Amount of Exports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,Total Amount of CO₂ Injected at Storage Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,"Total Leakage from Transport, Injection and Storage",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Australia,International Bunkers,6460.402,6460.402,6436.174,6645.571,7050.375,7431.576,8613.748,9111.052,9141.943,9532.994,9804.699999999999,10192.669,10489.665,9620.178,8770.82126,9992.887999999999,10948.22464576,11554.7,11925.5122242,12209.31472284,12188.04760448,12442.13430304,11958.096,12918.575499999999,12970.4255,14128.3205,13521.7836,14136.105194901213,15341.232243593397,16241.970680846009
Australia,International Aviation,4382.712,4382.712,4558.8,4837.2,5244.36,5396.784,5908.344,6363.528,6595.992,7293.384,7328.88,7394.304,7861.32,6751.896,5974.78416,7173.672,8292.48264576,8393.76,9357.82601472,9271.6158912,9474.02360448,10347.61730304,10093.392,10472.016,11026.032,11893.248,11820.864,12440.9304,13603.897739317,14478.4737314404
Australia,International Navigation,2077.69,2077.69,1877.374,1808.371,1806.015,2034.7920000000001,2705.404,2747.524,2545.951,2239.61,2475.8199999999997,2798.3650000000002,2628.3450000000003,2868.282,2796.0371,2819.216,2655.7419999999997,3160.94,2567.68620948,2937.69883164,2714.024,2094.517,1864.704,2446.5595,1944.3935000000001,2235.0724999999998,1700.9196,1695.174794901214,1737.334504276395,1763.496949405609
